DEPT,Vp,Vs,DEN,phi,Kbulk_GPa,K_bg_depth,phi_bg_depth
1527.2004,3643.0917514091884,1980.3678494296698,2.5686,0.11271666666666665,20.659185800195786,17.97028321540754,0.13690909090909087
1527.3528,3595.3826227891577,1940.9846421500606,2.572,0.11188636363636359,20.32792467455193,17.97028321540754,0.1366545454545455
1527.5052,3586.962661695758,1934.1071030844823,2.5644,0.11883939393939391,20.20390087160156,17.97028321540754,0.1363575757575757
1527.6576,3581.6686251468864,1905.135740921541,2.5505,0.12740151515151513,20.37584388765333,17.97028321540754,0.13633181818181822
1527.81,3516.783758181887,1883.262443248801,2.5455,0.1318166666666666,19.44473025067824,17.97028321540754,0.13606666666666659
1527.9624,3454.2079460382,1861.8857090498152,2.5444,0.13415,18.59802381460213,17.97028321540754,0.13606060606060605
1528.1148,3400.233598725582,1814.852855803153,2.5422,0.1327166666666667,18.22757571584901,17.99689805521518,0.1357227272727273
1528.2672,3400.628134396216,1789.2259015103932,2.5312,0.13239999999999993,18.467211492980958,17.99842788493133,0.1357181818181818
1528.4196,3404.85616493445,1795.9086514128346,2.5214,0.130619696969697,18.387717105152333,17.99842788493133,0.13562424242424237
1528.572,3409.0909090909095,1802.6415085412564,2.5152,0.1298484848484848,18.333826731749504,18.003712411733247,0.13532121212121204
1528.7244,3410.1130886584647,1826.7040397847509,2.5126,0.13283636363636364,18.039817434639453,18.003712411733247,0.13532121212121204
1528.8768,3416.2667198683707,1878.6194858696751,2.5125,0.13606666666666659,17.500224303457532,18.003712411733247,0.13532121212121204
1529.0292,3447.203388392832,1887.2527469805814,2.5133,0.13562424242424237,17.930503721411505,18.031716166989558,0.13532121212121204
1529.1816,3478.701513029723,1895.9657233283403,2.5143,0.1302212121212121,18.375634623209674,18.039817434639453,0.135219696969697
1529.334,3531.6691539752137,1912.4513887233131,2.5077,0.12617121212121216,19.04863948019266,18.039817434639453,0.13519242424242417
1529.4864,3523.33283242206,1912.887072510846,2.4947,0.12901060606060605,18.797626813741967,18.039817434639453,0.13509545454545457
1529.6388,3471.1822404841437,1899.009810927655,2.4857,0.13333787878787876,17.99842788493133,18.031716166989558,0.13519242424242417
1529.7912,3445.9095086978696,1915.789486916629,2.4877,0.13633181818181822,17.365704621734285,18.003712411733247,0.13519242424242417
1529.9436,3478.399799147519,1935.7456907747876,2.4919,0.13700909090909094,17.700256397342287,17.99842788493133,0.13519242424242417
1530.096,3498.3455167118304,1956.0768337738998,2.4959,0.13404696969696972,17.812670686070668,17.99842788493133,0.13532121212121204
1530.2484,3496.904642806335,1966.7815246428434,2.4986,0.1315287878787878,17.666857666222523,17.99842788493133,0.13562424242424237
1530.4008,3477.653679090607,1962.3067147200043,2.5058,0.12994696969696973,17.4400629309918,17.99842788493133,0.13562424242424237
1530.5532,3472.5030845807423,1951.1295811216694,2.5061,0.12965606060606058,17.498598026407702,17.99842788493133,0.13562424242424237
1530.7056,3459.4849816583737,1944.353719278191,2.5007,0.13429242424242419,17.323235375040014,17.99842788493133,0.13562424242424237
1530.858,3469.4121463572883,1952.064269538575,2.4952,0.13690909090909087,17.356812707559364,17.99842788493133,0.13562424242424237
1531.0104,3459.284740672813,1956.59918924384,2.4947,0.13606060606060605,17.119322599674145,17.99842788493133,0.13562424242424237
1531.1628,3448.6660179674595,1953.0661793399177,2.5036,0.13351363636363633,17.042858015392405,18.003712411733247,0.13532121212121204
1531.3152,3443.7642784025816,1932.8352435511918,2.5171,0.13222272727272721,17.31356098535976,18.031716166989558,0.13519242424242417
1531.4676,3465.0578248576976,1923.2286010846556,2.5336,0.1357227272727273,17.924919498742625,18.039817434639453,0.13519242424242417
1531.62,3467.359835277656,1932.9296250002378,2.5506,0.13532121212121204,17.958676776902685,18.039817434639453,0.13519242424242417
1531.7724,3458.452614773992,1912.9194866748337,2.5624,0.13509545454545457,18.146608983935888,18.146608983935888,0.13519242424242417
1531.9248,3448.2095443453554,1888.5296606966497,2.5648,0.1339181818181818,18.299223956647563,18.190828996523546,0.13509545454545457
1532.0772,3405.3963465728175,1814.7264335624366,2.5634,0.13519242424242417,18.471215035915417,18.190828996523546,0.13499242424242427
1532.2296,3354.341991013269,1754.081058341611,2.5561,0.1366545454545455,18.27409494918284,18.190828996523546,0.13429242424242419
1532.382,3324.3933909139796,1711.1165877820213,2.5556,0.13950606060606055,18.26665730246101,18.146608983935888,0.13429242424242419
1532.5344,3312.409799864374,1696.1866962868648,2.5587,0.14136666666666664,18.258865128814865,18.146608983935888,0.13429242424242419
1532.6868,3314.1205674452895,1693.8367792649483,2.5658,0.14431515151515154,18.365870904608677,18.146608983935888,0.13429242424242419
1532.8392,3307.6541591472155,1686.6681828972512,2.5683,0.1463575757575758,18.35677860408692,18.039817434639453,0.13429242424242419
1532.9916,3288.2671004992812,1669.381419697167,2.5632,0.14470303030303025,18.190828996523546,18.031716166989558,0.13429242424242419
1533.144,3270.8109100001184,1654.887537686969,2.5589,0.1465560606060606,18.031716166989558,17.99842788493133,0.13499242424242427
1533.2964,3251.4080901177676,1636.1841480166904,2.5541,0.14776060606060604,17.884293002716024,17.97028321540754,0.13509545454545457
1533.4488,3242.577338341881,1636.959187191761,2.5542,0.15088030303030306,17.729878718378632,17.97028321540754,0.13519242424242417
1533.6012,3239.4997906228814,1617.8738971333698,2.5573,0.147440909090909,17.912192623104197,17.99842788493133,0.13509545454545457
1533.7536,3231.7920117057033,1608.4874096808992,2.562,0.15006666666666668,17.920773104841004,18.031716166989558,0.13499242424242427
1533.906,3219.945066553983,1586.3936556745061,2.5626,0.1483348484848484,17.97028321540754,18.031716166989558,0.13499242424242427
1534.0584,3202.508211155404,1585.0984107932306,2.5599,0.15325303030303034,17.67869383847484,18.031716166989558,0.13499242424242427
1534.2108,3170.778900588592,1571.0570874106681,2.5586,0.15254696969696963,17.3035005221229,18.031716166989558,0.13499242424242427
1534.3632,3156.9396742800564,1549.7869043006585,2.5567,0.1490227272727272,17.293047111147093,18.031716166989558,0.13499242424242427
1534.5156,3126.5194084231384,1518.9669031663582,2.5575,0.14483030303030298,17.13212049132365,18.031716166989558,0.13499242424242427
1534.668,3130.2279582348724,1523.663270417238,2.5618,0.14167727272727274,17.17155938349344,18.031716166989558,0.13499242424242427
1534.8204,3152.949062494181,1532.6502781699917,2.5705,0.13699090909090905,17.50270232910223,18.031716166989558,0.13499242424242427
1534.9728,3179.9123020248994,1555.6020557628215,2.5762,0.13331363636363633,17.737940535787047,18.031716166989558,0.13499242424242427
1535.1252,3207.367685560111,1580.458727108497,2.5747,0.1357181818181818,17.911521274769612,18.031716166989558,0.13499242424242427
1535.2776,3193.104235786863,1581.3475696119783,2.57,0.13499242424242427,17.634571945330656,17.99842788493133,0.13499242424242427
1535.43,3180.045008904752,1584.082671653132,2.5687,0.12373636363636355,17.382210636567063,17.97028321540754,0.13499242424242427
1535.5824,3213.7558874046713,1604.3785638601098,2.5688,0.10905606060606059,17.714922945120072,17.958676776902685,0.13499242424242427
1535.7348,3289.157757631807,1664.3114402846368,2.5692,0.10423484848484849,18.306360139600724,17.931862603460825,0.13499242424242427
1535.8872,3430.4352083302856,1752.3485379847993,2.5625,0.10996515151515149,19.66356204198329,17.930503721411505,0.13509545454545457
1536.0396,3578.7795281599933,1887.363765216406,2.5561,0.11695454545454548,20.597412339481092,17.924919498742625,0.13519242424242417
1536.192,3628.8565530148803,1927.0319977088043,2.5492,0.12264545454545454,20.947617947259676,17.920773104841004,0.13532121212121204
1536.3444,3585.038814396613,1926.555750655143,2.5452,0.12465757575757576,20.11644774490497,17.914900077856068,0.13562424242424237
1536.4968,3495.1402872253084,1865.062027997959,2.5428,0.12493484848484841,19.26950063829959,17.914900077856068,0.13562424242424237
1536.6492,3499.032255842626,1847.0656320351964,2.5407,0.12657121212121206,19.549055697587324,17.920773104841004,0.13532121212121204
1536.8016,3483.5997654741896,1826.6219360035095,2.5428,0.1306348484848484,19.545835004371625,17.920773104841004,0.13519242424242417
1536.954,3451.481657209441,1801.7378967902112,2.5468,0.1315227272727272,19.315898215918768,17.920773104841004,0.13519242424242417
1537.1064,3404.388399613544,1761.1778165555338,2.5517,0.1340878787878788,19.020875267557873,17.914900077856068,0.13532121212121204
1537.2588,3274.6623004502667,1688.2189677604458,2.5544,0.13921969696969702,17.684882980920733,17.912192623104197,0.1357181818181818
1537.4112,3192.5624188897464,1606.9957036063029,2.5582,0.14606818181818185,17.265823589990582,17.911521274769612,0.1357227272727273
1537.5636,3122.2278447818435,1539.2439019832916,2.5592,0.15181515151515143,16.863279391756297,17.911521274769612,0.1357227272727273
1537.716,3070.0212625160275,1469.0756680004665,2.5584,0.1555075757575758,16.751003229583063,17.911521274769612,0.1357227272727273
1537.8684,3028.3520518873556,1427.4367581824722,2.5511,0.15671969696969698,16.465178371065985,17.911521274769612,0.13606060606060605
1538.0208,3009.69560404729,1419.7796546693423,2.5463,0.15877424242424237,16.221378839601346,17.911521274769612,0.1366545454545455
1538.1732,2982.3057685308036,1401.4733862594915,2.5446,0.1571893939393939,15.968155930775842,17.912192623104197,0.13671969696969694
1538.3256,2987.2249092218813,1405.2837377596697,2.5471,0.15483181818181818,16.022318967497196,17.914900077856068,0.13671969696969694
1538.478,3050.0404770791665,1457.2541182489047,2.5468,0.1530227272727272,16.4810919623163,17.920773104841004,0.13671969696969694
1538.6304,3215.912436022018,1572.3010894684714,2.545,0.14046818181818183,17.931862603460825,17.924919498742625,0.1366545454545455
1538.7828,3332.433168205877,1707.0714651355297,2.5414,0.12580909090909093,18.348027416214414,17.931862603460825,0.1366545454545455
1538.9352,3365.895352458274,1729.274379903653,2.5383,0.12564848484848484,18.63636362938174,17.958676776902685,0.1366545454545455
1539.0876,3322.2410303307092,1701.8634511423368,2.537,0.13684242424242424,18.20424313255964,17.97028321540754,0.1366545454545455
1539.24,3308.3111549131895,1707.307646419275,2.5381,0.14370909090909087,17.914900077856068,17.97028321540754,0.1366545454545455
1539.3924,3399.054331340887,1764.2411245300711,2.5379,0.13671969696969694,18.789363004202663,17.97028321540754,0.1366545454545455
1539.5448,3469.025178885838,1812.894749207305,2.5341,0.1257212121212121,19.390981844936768,17.931862603460825,0.1366545454545455
1539.6972,3473.654699576734,1845.4887548097445,2.5269,0.1260030303030303,19.015357075552537,17.931862603460825,0.1366545454545455
1539.8496,3410.658756206157,1803.6068586766332,2.5288,0.13192727272727273,18.448260780381155,17.931862603460825,0.1366545454545455
1540.002,3319.0972229784325,1749.9791874194411,2.5364,0.1413742424242424,17.585292811701052,17.931862603460825,0.1357181818181818
1540.1544,3256.1945683085096,1711.1281151036812,2.5424,0.1489560606060605,17.031174456170927,17.931862603460825,0.13499242424242427
1540.3068,3222.273436541934,1678.586947003904,2.5371,0.15286212121212114,16.811265839682015,17.931862603460825,0.1340878787878788
1540.4592,3200.329272723073,1645.3308070379999,2.5259,0.15890606060606058,16.753342017403646,17.931862603460825,0.13396060606060597
1540.6116,3183.7619782777188,1613.916962701468,2.5229,0.15831515151515152,16.811015460699917,17.931862603460825,0.13331363636363633
1540.764,3198.351296077298,1610.2889433165612,2.5287,0.15725757575757568,17.1245512072446,17.931862603460825,0.1330666666666666
1540.9164,3256.232833467408,1639.286071554192,2.5385,0.15088787878787877,17.820372808985365,17.931862603460825,0.1330484848484848
1541.0688,3339.951873134427,1699.1103083818316,2.5446,0.14233939393939393,18.590790078778298,17.97028321540754,0.13192727272727273
1541.2212,3413.909665799749,1773.338484237767,2.5439,0.13075151515151517,18.982090064136827,18.041757108940743,0.13169999999999998
1541.3736,3461.04451325655,1817.3254073778166,2.5424,0.1272560606060605,19.259358670820454,18.12659759255029,0.1315227272727272
1541.526,3465.9483087013728,1844.34524836033,2.5393,0.12534545454545457,18.987154829106434,18.18668493723156,0.13076818181818176
1541.6784,3492.5050932365943,1893.1735812844138,2.5329,0.12843484848484843,18.79103684818686,18.188551728914636,0.13075151515151517
1541.8308,3546.2890784069627,1921.2186880118602,2.5229,0.12386515151515151,19.312104604383773,18.20424313255964,0.13073939393939396
1541.9832,3531.6527856954162,1916.6978465446932,2.5151,0.12117878787878789,19.05003109828215,18.20424313255964,0.13073939393939396
1542.1356,3590.748873767742,1907.4104900067462,2.5238,0.11744242424242421,20.29772317649133,18.20424313255964,0.13073939393939396
1542.288,3716.9915782336484,1902.2833016598172,2.5436,0.11089242424242418,22.869806166822215,18.20424313255964,0.13073939393939396
1542.4404,3692.7952933821666,1917.3706356700134,2.5644,0.09893939393939391,22.400008884572348,18.20424313255964,0.13073939393939396
1542.5928,3596.604465547881,1881.896195643114,2.57,0.09774242424242427,21.108744583946137,18.216849842558446,0.1306348484848484
1542.7452,3403.806724528403,1794.3597761995366,2.5647,0.11059848484848477,18.704179817730992,18.306360139600724,0.13044242424242428
1542.8976,3256.5911781423756,1700.9070946464396,2.5594,0.1303045454545454,17.27067637864345,18.306360139600724,0.1304030303030303
1543.05,3245.605441713271,1650.0810423661558,2.5554,0.1330666666666666,17.641454554357722,18.306360139600724,0.1304030303030303
1543.2024,3239.9991070868605,1618.8895947039791,2.5516,0.13076818181818176,17.86933838127983,18.306360139600724,0.13044242424242428
1543.3548,3204.0803669134552,1594.878806478096,2.5482,0.1330484848484848,17.517889155364376,18.306360139600724,0.1306348484848484
1543.5072,3160.727340602592,1561.08034134804,2.5484,0.13963787878787876,17.1785134984035,18.216849842558446,0.13073939393939396
1543.6596,3142.2809990969035,1542.3446472342039,2.5549,0.13851818181818182,17.123349936775522,18.20424313255964,0.13075151515151517
1543.812,3147.2777286732694,1536.552868660522,2.5564,0.13706363636363633,17.27452569725531,18.188551728914636,0.13076818181818176
1543.9644,3189.4688927373663,1553.3022706853437,2.5586,0.1367969696969696,17.79689127044673,18.18668493723156,0.1315227272727272
1544.1168,3285.477606904677,1604.8659873716845,2.5543,0.13169999999999998,18.800252489336316,18.12659759255029,0.13169999999999998
1544.2692,3354.519191085432,1667.632339592973,2.5513,0.12085909090909092,19.249053793207242,18.041757108940743,0.13192727272727273
1544.4216,3363.651813480652,1689.2369337689438,2.5446,0.11908939393939393,19.108567584546783,17.97534848184034,0.13266969696969697
1544.574,3254.2233904779805,1622.5098758577662,2.5483,0.12676818181818184,18.041757108940743,17.931862603460825,0.1330484848484848
1544.7264,3155.5735006367054,1553.6158012105768,2.5502,0.14129242424242427,17.186685373883662,17.931862603460825,0.1330484848484848
1544.8788,3139.119213407582,1533.3002325605964,2.5568,0.14229242424242422,17.18013626274415,17.931862603460825,0.13266969696969697
1545.0312,3146.865059576722,1538.3054717343941,2.5562,0.1417242424242424,17.248167584975107,17.97534848184034,0.13192727272727273
1545.1836,3142.617940966623,1526.5027011785821,2.5541,0.142960606060606,17.288958805353953,18.041757108940743,0.13169999999999998
1545.336,3109.325221340499,1498.4491935757433,2.5519,0.14842727272727274,17.031644341656136,18.12659759255029,0.13076818181818176
1545.4884,3100.0183071947276,1498.2149712375167,2.5542,0.14598030303030307,16.901778344827026,18.18668493723156,0.13075151515151517
1545.6408,3130.0833045792874,1483.908502045973,2.5608,0.141130303030303,17.570781280544328,18.188551728914636,0.13073939393939396
1545.7932,3219.9518697482986,1573.628302593028,2.5652,0.1382469696969697,18.12659759255029,18.188551728914636,0.13044242424242428
1545.9456,3316.5113956114983,1674.8964454609097,2.5607,0.13396060606060597,18.587806418908773,18.188551728914636,0.13044242424242428
1546.098,3426.3976509840772,1781.7517753215689,2.5532,0.12913333333333332,19.16776179237855,18.188551728914636,0.13044242424242428
1546.2504,3541.081423960853,1833.3338345728987,2.5504,0.11833181818181823,20.55054609328003,18.188551728914636,0.13044242424242428
1546.4028,3589.7085599474262,1923.8221954042867,2.5455,0.11486666666666662,20.239826503348038,18.188551728914636,0.13044242424242428
1546.5552,3567.3071746412215,1954.8348491640966,2.5361,0.11496515151515155,19.35173157948818,18.18668493723156,0.13073939393939396
1546.7076,3526.2432089738722,1965.2927241613656,2.516,0.12305606060606057,18.327945864826873,18.12659759255029,0.13075151515151517
1546.86,3485.472053901316,1972.7606286685873,2.5018,0.12805909090909096,17.411200647895466,18.041757108940743,0.13075151515151517
1547.0124,3479.86518947455,1947.0315434440997,2.4951,0.13073939393939396,17.60264596385688,18.041757108940743,0.13075151515151517
1547.1648,3466.83136390469,1934.2961237289524,2.4972,0.1304030303030303,17.55594291387614,17.97534848184034,0.13075151515151517
1547.3172,3453.1669891737324,1874.9065776127054,2.5129,0.1282954545454545,18.18668493723156,17.86933838127983,0.13076818181818176
1547.4696,3448.2602576692116,1806.369943142017,2.5349,0.12422878787878788,19.112813867190773,17.835557414980656,0.13169999999999998
1547.622,3406.0432683711783,1742.3983015046479,2.5564,0.12546363636363633,19.308987590379587,17.820372808985365,0.13169999999999998
1547.7744,3381.2078943660954,1706.8468188978404,2.5646,0.12812878787878784,19.357939517018103,17.820372808985365,0.13169999999999998
1547.9268,3382.9003709203753,1726.3223952383405,2.5602,0.12841212121212117,19.12579378469914,17.820372808985365,0.13169999999999998
1548.0792,3407.120748225179,1768.118867707815,2.554,0.12544090909090913,19.002132933021514,17.820372808985365,0.13169999999999998
1548.2316,3430.705489466451,1797.2789621067789,2.5487,0.12239696969696962,19.0204160978185,17.820372808985365,0.13169999999999998
1548.384,3410.2428119734436,1797.7326627617495,2.5519,0.12467727272727276,18.681521823948422,17.820372808985365,0.13169999999999998
1548.5364,3380.435397417428,1796.7958319995898,2.5536,0.12756212121212124,18.188551728914636,17.820372808985365,0.13169999999999998
1548.6888,3446.571916092709,1826.5409341726154,2.5502,0.13044242424242428,18.949317868781694,17.79689127044673,0.13169999999999998
1548.8412,3681.10162521603,1924.1962629684392,2.5354,0.12457727272727268,21.839430625917995,17.682555287725624,0.13169999999999998
1548.9936,3978.9876035215607,2106.249507643447,2.5172,0.11354242424242425,24.963810017752103,17.641454554357722,0.13266969696969697
1549.146,4124.230258698026,2240.0547960910753,2.5033,0.10465454545454547,25.83108852336008,17.60264596385688,0.1330484848484848
1549.2984,3916.509475177451,2158.786999682698,2.5149,0.10563939393939394,22.94904442058855,17.570781280544328,0.1330666666666666
1549.4508,3583.744754599315,1971.5216032972535,2.5287,0.11760757575757569,19.37160338223883,17.55594291387614,0.13309696969696966
1549.6032,3366.133253818374,1811.4154833234484,2.5421,0.13309696969696966,17.682555287725624,17.53951383106159,0.1336181818181818
1549.7556,3268.1280317034157,1712.0998500227497,2.5364,0.1390742424242424,17.177210069617203,17.53951383106159,0.13396060606060597
1549.908,3263.3763096867033,1673.3378753549941,2.536,0.1384954545454545,17.53951383106159,17.539087131714275,0.13626969696969693
1550.0604,3291.402506778799,1687.724462370057,2.5351,0.1336181818181818,17.835557414980656,17.539087131714275,0.1367969696969696
1550.2128,3333.169299411118,1711.3241033374752,2.5283,0.1293787878787878,18.216849842558446,17.517889155364376,0.13706363636363633
1550.3652,3373.931947969719,1728.223281004683,2.5239,0.12216212121212125,18.679575323147663,17.517889155364376,0.1376924242424242
1550.5176,3364.33867234454,1776.0364437084434,2.5271,0.12584242424242426,17.97534848184034,17.517889155364376,0.1382469696969697
1550.67,3311.2690699440413,1765.6954569258362,2.5412,0.13266969696969697,17.299461916925043,17.517889155364376,0.1384954545454545
1550.8224,3238.136923897408,1714.632884048514,2.5535,0.1376924242424242,16.76519874624875,17.418819319707797,0.13851818181818182
1550.9748,3164.8001129692434,1618.2939422819113,2.5594,0.1396045454545454,16.697848195857677,17.412152050940158,0.13884242424242424
1551.1272,3130.3597654284217,1557.8744214193423,2.5569,0.14241212121212113,16.781417043322545,17.411200647895466,0.13907121212121215
1551.2796,3116.7779387749465,1569.0941981609478,2.5395,0.1473348484848485,16.332953178760913,17.411200647895466,0.13907121212121215
1551.432,3074.9209327663702,1703.8803527166494,2.4938,0.15938333333333338,13.925863997046847,17.411200647895466,0.1390742424242424
1551.5844,3066.2657450432225,1893.1371294625058,2.4156,0.182930303030303,11.168191712390776,17.411200647895466,0.1396045454545454
1551.7368,3055.7371264040553,1898.0141217730493,2.3314,0.20834545454545456,10.571156458214151,17.32902125526356,0.141130303030303
1551.8892,3034.167231591176,1849.6357771018975,2.273,0.22884242424242418,10.557253336609053,17.299461916925043,0.14129242424242427
1552.0416,3131.7460203296346,1833.8666066608828,2.2681,0.22572727272727272,12.074784131902733,17.288958805353953,0.1417242424242424
1552.194,3453.6639090988415,1918.6524110624664,2.3412,0.1877257575757575,16.434033806600535,17.248167584975107,0.14173333333333338
1552.3464,3969.5821650111548,2077.643047564257,2.4694,0.12452727272727276,24.699222914311022,17.20380761208443,0.14219393939393937
1552.4988,4526.533236901939,2403.956116759076,2.5918,0.06928636363636358,33.13399399957402,17.20380761208443,0.14229242424242422
1552.6512,4881.4705910615285,2763.781048332619,2.656,0.04123181818181811,36.238749663163325,17.20380761208443,0.14241212121212113
1552.8036,4840.30795030109,2895.8739496756393,2.6628,0.03657121212121214,32.6116661354916,17.190496094173586,0.1427757575757576
1552.956,4795.717839346599,2909.3408166771665,2.6511,0.03951666666666663,31.052928883005123,17.177210069617203,0.1427757575757576
1553.1084,4643.311985472893,2866.822548575148,2.6206,0.05060909090909087,27.78390910585349,17.177210069617203,0.1427757575757576
1553.2608,4370.468936404515,2778.3272245987696,2.5557,0.07817575757575759,22.512809895035534,17.177210069617203,0.1427757575757576
1553.4132,3987.3524529150977,2592.6568608437365,2.4526,0.11971818181818183,17.012427492147847,17.156347335867526,0.14376515151515146
1553.5656,3632.948266244571,2376.250591528916,2.3583,0.15564393939393942,13.370516918222565,17.012427492147847,0.14422272727272722
1553.718,3467.5176191532573,2234.3829606307295,2.323,0.16914090909090906,12.467669894277703,17.00408632635207,0.14423333333333332
1553.8704,3449.7354976424544,2147.6873254739817,2.3393,0.1668015151515151,13.452364247168916,17.00408632635207,0.14439545454545452
1554.0228,3446.595299830045,2108.900348231478,2.3629,0.16280000000000006,14.057061257922417,17.00408632635207,0.14444545454545454
1554.1752,3437.375595309922,2094.2983962951257,2.3732,0.1616787878787878,14.161920585634233,17.00408632635207,0.14444545454545454
1554.3276,3456.644514504752,2052.1866762722652,2.3886,0.15751212121212121,15.127237311040613,17.00408632635207,0.14444545454545454
1554.48,3470.14288153925,2001.9375708116452,2.411,0.1525242424242424,16.149407379399275,17.00408632635207,0.14444545454545454
1554.6324,3479.2892113496973,1962.5126600738774,2.4346,0.1479227272727272,16.969597375332285,17.00408632635207,0.14444545454545454
1554.7848,3468.8988408551613,1924.1355278242117,2.4535,0.14439545454545452,17.412152050940158,17.00408632635207,0.14444545454545454
1554.9372,3439.427484275452,1914.237391813872,2.4707,0.14423333333333332,17.156347335867526,17.00408632635207,0.14444545454545454
1555.0896,3334.5367422626277,1811.5705151445632,2.4866,0.14376515151515146,16.768183970585792,17.00408632635207,0.14444545454545454
1555.242,3311.1827375268467,1799.1354941454313,2.5072,0.14422272727272722,16.668065556480613,17.00408632635207,0.14444545454545454
1555.3944,3316.3923135426967,1870.7592594297498,2.5167,0.1470439393939393,15.936090953790083,17.00408632635207,0.14444545454545454
1555.5468,3320.0516742950877,1974.734029630081,2.4938,0.15953333333333336,14.522171649132215,17.00408632635207,0.14444545454545454
1555.6992,3303.0768030377903,2031.7941115300316,2.4366,0.17106666666666667,13.172421921180508,17.00408632635207,0.14444545454545454
1555.8516,3289.8358320111392,2041.4478205133357,2.3644,0.18754545454545457,12.451736336665311,17.00408632635207,0.14444545454545454
1556.004,3268.6467287795335,2034.99279607209,2.3211,0.19226666666666667,11.982579401057075,17.00408632635207,0.14444545454545454
1556.1564,3243.5193461882263,2043.259723248247,2.3063,0.1930015151515152,11.425111965195843,17.00408632635207,0.14444545454545454
1556.3088,3275.3872060022977,2038.86826757069,2.3147,0.1849560606060605,12.002914500681653,17.00408632635207,0.14444545454545454
1556.4612,3353.744078958227,2006.036537770483,2.3138,0.18742878787878783,13.60982379775566,17.00408632635207,0.14444545454545454
1556.6136,3365.9102203080997,1899.8241665362928,2.3335,0.18225909090909093,15.207207445911692,17.00408632635207,0.14444545454545454
1556.766,3362.290063704807,1832.4520769894402,2.3868,0.16715757575757573,16.29664153946776,17.00408632635207,0.14444545454545454
1556.9184,3332.604417231577,1761.51064563873,2.4667,0.14444545454545454,17.190496094173586,17.00408632635207,0.14444545454545454
1557.0708,3275.1725160588758,1709.0997787926963,2.5181,0.13626969696969693,17.20380761208443,17.00408632635207,0.14444545454545454
1557.2232,3268.3943690969454,1681.3128803018863,2.537,0.13884242424242424,17.539087131714275,17.00408632635207,0.14444545454545454
1557.3756,3287.1287555823487,1687.985233452013,2.5359,0.1427757575757576,17.766912499895327,17.00408632635207,0.14444545454545454
1557.528,3310.5030270249135,1751.7754830745039,2.5363,0.14795454545454537,17.418819319707797,17.00408632635207,0.14444545454545454
1557.6804,3383.8655779382625,1832.325394058168,2.5207,0.1471318181818181,17.57933940763435,17.00408632635207,0.14444545454545454
1557.8328,3415.0418701163667,1885.6986952920022,2.5037,0.14173333333333338,17.32902125526356,17.00408632635207,0.14444545454545454
1557.9852,3459.4417904654247,1882.755246759536,2.4978,0.13907121212121215,18.087521651677445,17.00408632635207,0.14444545454545454
1558.1376,3466.460741308544,1906.9975799650135,2.5101,0.14219393939393937,17.991134331090265,17.00408632635207,0.14444545454545454
1558.29,3462.656589215097,1996.2798983521525,2.5247,0.1461696969696969,16.85610756999917,17.00408632635207,0.14444545454545454
1558.4424,3435.109341964684,2095.908440157276,2.5192,0.14453636363636357,14.971269551877878,17.00408632635207,0.14444545454545454
1558.5948,3391.43351488481,2106.683328449072,2.4851,0.1450196969696969,13.87763113397376,17.012427492147847,0.14444545454545454
1558.7472,3378.378378378379,2073.6570043412094,2.423,0.15748787878787873,13.762727160051117,17.156347335867526,0.14444545454545454
1558.8996,3367.855323653327,2045.3946074862251,2.3659,0.16914090909090912,13.637672230600561,17.190496094173586,0.14444545454545454
1559.052,3374.570705449135,2040.405108778093,2.3456,0.1768424242424242,13.690618490320881,17.20380761208443,0.14444545454545454
1559.2044,3361.6522388405383,2051.4104456366135,2.3637,0.1729075757575757,13.448647812557496,17.20380761208443,0.14444545454545454
1559.3568,3355.206018235677,2058.2412031797394,2.3899,0.16851818181818182,13.404785688633833,17.20380761208443,0.14444545454545454
1559.5092,3358.100425711944,2048.658323716245,2.405,0.16294242424242428,13.66241354470186,17.20380761208443,0.14444545454545454
1559.6616,3370.104475450094,2029.0511123833364,2.4034,0.16372727272727272,14.103646989126345,17.20380761208443,0.14444545454545454
1559.814,3389.992626098717,2021.773867776785,2.4027,0.16258939393939398,14.517010664801282,17.23967844370389,0.14439545454545452
1559.9664,3412.946353589304,2019.2852339767267,2.4041,0.16316515151515146,14.933112838165354,17.23967844370389,0.14423333333333332
1560.1188,3440.425222109473,2012.5865897552212,2.4122,0.16271060606060606,15.52456380392505,17.23967844370389,0.14423333333333332
1560.2712,3446.279646145775,2013.7846466098651,2.4203,0.15930606060606056,15.658708322793103,17.23967844370389,0.14423333333333332
1560.4236,3445.9328834476514,2014.9641497684245,2.4277,0.1561136363636363,15.685400622642284,17.23967844370389,0.14423333333333332
1560.576,3455.4688917105027,2011.225382614514,2.4353,0.15441060606060608,15.943653901702817,17.23967844370389,0.14423333333333332
1560.7284,3466.058665999534,2009.2366878181458,2.4453,0.154880303030303,16.214425458545016,17.23967844370389,0.14423333333333332
1560.8808,3488.0726910686803,1984.298780190084,2.4584,0.153760606060606,17.00408632635207,17.23967844370389,0.14423333333333332
1561.0332,3482.0198456852886,1991.6296666568653,2.4704,0.14752424242424236,16.886857037891748,17.23967844370389,0.14423333333333332
1561.1856,3477.5703557664006,1993.318980739098,2.4755,0.1487287878787879,16.8228415815808,17.32902125526356,0.14423333333333332
1561.338,3482.962849538976,1988.5397998281558,2.4764,0.1496560606060606,16.9847431057008,17.347998924173094,0.14422272727272722
